ID,gmu,imu,gd,id,gdfe,idfe
24,1.57491218193437e-09,1.30549545507666e-09,0.739424529194366,0.414360693108756,-0.00242383355251205,-0.00430705226316869
25,6.89650564902038e-09,7.60395675520141e-09,0.307714197179303,0.183811649226118,-0.00507969546287261,-0.010471932387897
26,5.41131492221991e-09,1.36157964191867e-08,0.192126917676069,0.553265387681313,-0.00175764377615835,-0.00106694366207504
27,6.95219554774022e-09,1.59596868342003e-10,0.627692704938818,0.504954203707166,-0.00615982605366002,-0.00143684550686422
28,2.44869079395412e-09,1.33292331564871e-09,0.582289019285236,0.27645622236887,-0.0195361665492845,-0.00157721733224587
29,7.39349432096073e-09,7.2557603632055e-10,0.322216402518097,0.386621970857959,-0.00924468322579347,-0.0022473051063821
30,5.93460495248575e-08,1.59756510554013e-10,0.688774662220385,0.386508811428212,-0.00110704947607086,-0.00111629823054443
31,2.6380322144849e-08,3.99508030263754e-10,0.277219808229711,0.672455184394494,-0.00639873293871707,-0.00363155934088404
32,1.32276038031634e-08,5.76792734841139e-09,0.572821077308618,0.378818542638328,-0.00473585801143636,-0.0030502877785857
33,1.35641303463976e-10,3.41522294865116e-09,0.448222127370536,0.656413735856768,-0.00290654669667118,-0.0058258963735309
34,4.4338155332146e-08,6.14881715084349e-10,0.294275276141707,0.668220874632243,-0.0165147740070819,-0.0190517054082665
35,5.93405562751753e-09,1.37927145595334e-09,0.363893910811748,0.263736371009145,-0.00322518597178404,-0.0051739066990062
36,3.0343638534557e-08,3.34678720146196e-08,0.715044900099747,0.461379211407621,-0.0011877217058611,-0.0155970564123239
37,3.70865292163214e-10,2.01931869374669e-09,0.185167933511548,0.412777804536745,-0.0103571487885848,-0.00230471978711431
38,7.75281218374359e-10,4.78155777931194e-10,0.187878834770527,0.364165611367207,-0.0011850535350807,-0.00411861797678911
39,1.34721323924208e-08,2.6454619778755e-09,0.434366216731723,0.231076701765414,-0.00140764708843609,-0.00890019532716229
40,1.88422029699275e-09,5.39631717431993e-09,0.550156867119949,0.134842863189988,-0.00793177524377812,-0.0101880057350533
41,2.44852493327514e-09,2.92057021991081e-08,0.144140670343768,0.692617901915219,-0.00432610831506846,-0.00621325214834411
42,1.83334069672656e-10,8.04030390271185e-09,0.48970461707795,0.741637100034859,-0.00559329847055151,-0.00458781006354581
43,7.42739662186987e-09,5.01388917247659e-10,0.31502654053038,0.55603015414672,-0.00186741986150125,-0.00179901282891257
44,1.44396781952203e-09,2.03160356668182e-08,0.705557567544747,0.291128203854896,-0.0121864758041512,-0.00158212553788283
45,6.7322207610736e-09,1.23152507556411e-08,0.711487776541617,0.220194805006031,-0.0148455849599454,-0.00805864731323665
46,2.70936462427569e-10,4.86431589669429e-08,0.641786754236091,0.113035269174725,-0.002271747853683,-0.0103442115961104
47,2.36399423046941e-08,9.93222363776734e-08,0.337005859497003,0.366631258872803,-0.0110633803921358,-0.00789854903130761
48,1.08278005967864e-10,7.6333862663305e-09,0.507092679128982,0.425058230001014,-0.00148938198042092,-0.00914293334170232
49,3.11085571150383e-09,8.56043828765823e-09,0.125186737894546,0.672565808880609,-0.00159234818945572,-0.0125389597415801
50,1.82915344617521e-08,1.94865424335536e-10,0.703438383422326,0.337666461418849,-0.00742200189671206,-0.00401362428535768
51,1.62808255290254e-08,7.48869592940678e-10,0.191818736633286,0.409419129835442,-0.00102288957646305,-0.00688227175336974
52,3.74118329650188e-08,9.23669655631918e-08,0.333924294088502,0.108461330691353,-0.010100363281549,-0.0054171501278162
53,5.15131362916303e-09,4.04873268582651e-08,0.416357813868672,0.663517653720919,-0.00363376924290093,-0.0036403018751097
54,2.00863327899475e-08,6.37714482910155e-10,0.501791063661221,0.386581576569006,-0.00219658875268363,-0.00708427574251626
55,3.81658464948691e-10,6.00789344510801e-10,0.436916913185269,0.182476596569177,-0.00125459482694645,-0.00365639944167868
56,2.9160542870565e-08,1.76732837260272e-08,0.401688856910914,0.619517976033967,-0.00127248825333097,-0.00123502677046816
57,1.34576516912964e-09,2.86558796024621e-08,0.38125542224152,0.10400907540461,-0.00115871768656592,-0.0113590384339905
58,3.57403053067726e-08,2.59023355010059e-10,0.171366439864505,0.736764821386896,-0.00848716057073067,-0.00624454192858596
59,3.91551830660751e-10,4.7112118284261e-10,0.359935456188396,0.254801133892033,-0.00572171794093105,-0.00119837932820937
60,7.31133814313659e-08,1.50537636224955e-09,0.628999681316782,0.333361881203018,-0.0107395208502474,-0.0141337909368674
61,1.12590586653558e-09,1.07235237237595e-10,0.281784215022344,0.258010557014495,-0.00131676537555367,-0.00291266900670496
62,4.14907059334942e-10,4.79073500040206e-09,0.551232030394021,0.477753280114848,-0.00145604143202468,-0.00149106264822377
63,1.88036716071212e-08,6.56010162119488e-10,0.308823713404127,0.503257867554203,-0.00247442122084776,-0.0174534505641774
64,1.28072530215236e-10,1.37964762641906e-10,0.746714257216081,0.211104849306867,-0.0015672204249062,-0.00409429318943107
65,3.76162470672192e-09,2.33228490461537e-10,0.645421544380952,0.458188762073405,-0.0124095978471309,-0.00199827358285673
66,9.59937937843566e-10,8.15765816499174e-09,0.667519046505913,0.573082896578126,-0.00656802554872216,-0.00365689404831958
67,2.39951238407405e-08,7.96692905650142e-09,0.568865437910426,0.116684417391662,-0.00995436995297623,-0.0174923123649427
68,2.56801235911254e-08,2.15770922109643e-10,0.317789515282493,0.327866424270906,-0.0126803454623408,-0.00238182035632915
69,4.17534048847195e-09,1.2676806973676e-10,0.427156419947278,0.428503792884294,-0.0169515080320987,-0.0156984910606671
70,2.20572370795294e-10,1.36998831704647e-10,0.345070217561442,0.438206981262192,-0.00407997689837408,-0.0150654700535981
71,4.00233723829915e-10,4.15363737458883e-10,0.693262085726019,0.185809560283087,-0.00142476233959967,-0.00668001163135011
72,1.7507877916695e-08,9.83927898240093e-10,0.70727719279239,0.589300158817787,-0.00166458239940173,-0.0044198817089588
73,2.18994834979827e-09,1.21023237606166e-10,0.675392149353866,0.62853225072613,-0.00713634032947961,-0.00318483459350331
74,7.29935017968426e-09,2.63976097918325e-10,0.283474462013692,0.359841645869892,-0.00113647622167167,-0.010741696825156
75,2.501513522522e-10,3.98677200871717e-09,0.366534488648176,0.442852490511723,-0.0116010189014284,-0.00859570716682628
76,7.83060771038018e-08,3.16071394672004e-09,0.525760239677038,0.232908731105272,-0.00103246156419229,-0.0161019326833771
77,1.34153479795275e-08,7.5248479969984e-09,0.143826711899601,0.574553683132399,-0.00489620908542602,-0.0199090082256286
78,2.60026464633895e-10,6.50219464150551e-09,0.390935203025583,0.245004553196486,-0.00690264573927622,-0.00415338370929671
79,7.54294198472768e-10,6.00459267874117e-10,0.508222974173259,0.261759430216625,-0.00450188720876502,-0.00828567559330378
80,5.76763782145236e-10,1.75154639390523e-09,0.492003932478838,0.413228647666983,-0.00125991747335167,-0.0166699452658403
81,3.03339403005154e-09,4.60713561958647e-08,0.323706851003226,0.483297203201801,-0.00172908660947077,-0.00251362891026053
82,4.52830456086781e-08,2.7966103138064e-08,0.310889609833248,0.344572217669338,-0.0102555704319443,-0.00191821822437864
83,1.10103683850621e-08,7.20019005402885e-08,0.68691542922752,0.695646008162294,-0.0170963580174227,-0.0015543338516264
84,7.62138444717236e-08,7.74208958195708e-08,0.139222139795311,0.682272788323462,-0.00428107792867285,-0.00800094246727805
85,1.23449622839391e-10,2.0721036073904e-09,0.528038314520381,0.723352097894531,-0.00270804478451281,-0.0103796359054633
86,8.12616687698978e-09,9.21691220585651e-09,0.696493840566836,0.684258786356077,-0.00567389816275905,-0.00309660062095883
87,4.77907685011345e-09,4.60389125322828e-09,0.521028796897736,0.722442655765917,-0.00621988363046306,-0.00339779176586686
88,6.18025026563454e-10,1.07470992111214e-10,0.7265359578887,0.257224705116823,-0.00102129458108389,-0.00413498241961869
89,8.83529305057017e-10,2.69166389716245e-09,0.346538033010438,0.644616621232126,-0.00255426728438857,-0.00131868168072519
90,2.78842707386727e-08,5.19022952681454e-09,0.649564246879891,0.597463224106468,-0.0140790796707771,-0.00573121844301149
91,1.82852942071721e-08,2.87240467737698e-08,0.67058196850121,0.323332877352368,-0.00299318811763237,-0.0116706743197365
92,9.13558760003255e-09,1.81719473056422e-08,0.729719864041545,0.47135198158212,-0.00706198760230674,-0.0146196289319672
93,4.12022112219576e-09,1.11683132260383e-09,0.614220307662617,0.494095760548953,-0.00181303823082579,-0.00639833818477823
94,2.57078306152111e-09,5.5018194166868e-10,0.355498658155557,0.316375413094647,-0.00815427452474622,-0.00230698493845477
95,2.24948890177298e-09,9.50245906152011e-08,0.731123802089132,0.181445758335758,-0.00114995209049663,-0.00100703153060182
96,1.35928075990812e-08,4.10144088601927e-09,0.51805644336855,0.366710536018945,-0.00167725352436593,-0.0142698486688927
97,2.06649110061651e-10,3.3125221962572e-09,0.341942566726357,0.697843752533663,-0.0028742324125394,-0.00225097381905782
98,2.17611143210307e-08,1.54662199532629e-08,0.675493483990431,0.646489214361645,-0.00145046805941601,-0.00135557130362289
99,1.37433591965016e-09,1.01551669691746e-10,0.522331468260381,0.487255668721628,-0.0117897291808486,-0.00192399164903064
100,4.81234960440495e-09,9.95212490177123e-10,0.222640286164824,0.440994865202811,-0.00641453065863378,-0.00378797596165275
101,7.85511107226853e-09,8.59966285316195e-10,0.643815642909613,0.268857894849498,-0.0068827117743945,-0.00104784131665652
102,2.8782682584859e-08,1.19147800074276e-09,0.595139453688171,0.252814507193398,-0.00119569095010543,-0.00319767341348925
103,1.12461149987601e-10,4.43841479730336e-08,0.443545756128151,0.652753581746947,-0.00555309354644365,-0.00252077583121479
104,4.36783744245634e-09,9.68256305382111e-10,0.305250112712383,0.500897540524602,-0.00150093597932469,-0.00876378301339895
105,2.25131322824646e-08,4.11226127783316e-10,0.574407843209337,0.368537290103268,-0.00218863927461851,-0.00413976175601895
106,1.5682617442951e-09,4.56377170230679e-09,0.517852496937849,0.202534347295295,-0.0134119353332281,-0.00533478485659084
107,8.17244307521258e-09,1.58863837957002e-08,0.33781552806031,0.674491969833616,-0.00121979917019122,-0.00115372603022389
108,5.76502692219985e-08,1.07359059409548e-09,0.448145261674654,0.32969634559704,-0.00423927816761076,-0.00646759878207486
109,4.3306357757976e-10,1.32541227800125e-08,0.176509599713609,0.194490893662442,-0.0011118274489532,-0.00525640265195986
110,1.54082477513559e-10,2.18239901540677e-10,0.581906874338165,0.470865615643561,-0.00272377150092748,-0.00527274266343997
111,5.25487144570421e-10,1.29271832203127e-08,0.339464659022633,0.622547574492637,-0.00705262314359847,-0.00207610863515644
112,2.76670998815264e-08,7.56911043510226e-09,0.678385981346946,0.203836719610263,-0.00204119210748572,-0.0100080987253426
113,1.63658497114544e-10,8.74194676020412e-10,0.700886357901618,0.70589098391356,-0.00701692679447441,-0.0111461536036301
114,9.26355126596255e-10,2.13665301351582e-09,0.624571443069726,0.538519148691557,-0.0160406121054256,-0.00991682497954028
115,2.08126111108783e-08,4.79936941832459e-08,0.664203083561733,0.405990825302433,-0.00394936030768129,-0.00519377416163117
116,1.31670420642263e-08,3.63184290818892e-10,0.140942061366513,0.56138776462758,-0.00117334664295745,-0.0184730312529452
117,1.53942020656111e-10,5.33885864345499e-09,0.151868249569088,0.68296214150032,-0.00792734208784305,-0.0163497333075084
118,1.45102556801746e-10,3.78077300210893e-08,0.512127961614169,0.649313187273219,-0.00158495441127547,-0.00621616210329395
119,2.79594508422297e-09,8.6333053687058e-08,0.127378542930819,0.354809517308604,-0.0026501917986103,-0.00799046488935163
120,1.64534921156239e-09,2.43266516025589e-08,0.585925555741414,0.36984584631864,-0.00780616724723276,-0.00855566720881717
121,3.80754047851304e-09,9.8528726657652e-08,0.11822798588546,0.411763202655129,-0.00723045400462642,-0.00192873631802436
122,6.83988542082717e-10,5.16247335185308e-10,0.288522213848773,0.187168831110466,-0.00211132388456236,-0.00337587565397201
123,6.45175224218067e-09,3.47693010967247e-09,0.209643385896925,0.661849109025206,-0.00318552633333953,-0.00305262856125204
124,6.23978649070015e-09,6.114818267704e-08,0.37519034834113,0.529224342457019,-0.0130126821014691,-0.00261775850942989
125,5.81670033446728e-08,6.52121233387443e-09,0.337773078423925,0.231153021426871,-0.00184693395221685,-0.00980276495435317
126,9.6790786331328e-09,1.96580349303342e-10,0.508490247279406,0.292100150731858,-0.0014477702103883,-0.00245682738759983
127,4.81661007723396e-08,8.79550994052313e-09,0.484170106879901,0.574987647775561,-0.00111416393001608,-0.00527434435164614
128,2.88974800303634e-08,1.65879533161103e-09,0.657431289320812,0.606788693473209,-0.00546407396217795,-0.00131161449695996
129,5.60257518590559e-10,2.06916579038497e-10,0.269964257755782,0.131123489921447,-0.00820397872821831,-0.00414272011998465
130,4.14871748549672e-09,6.55469075539703e-09,0.176467844727449,0.403755055263173,-0.00689550605599562,-0.00170340504909481
131,4.74604302734975e-08,8.93446717701806e-10,0.355867000599392,0.741567814047448,-0.0145242556840984,-0.00898376566198936
132,6.68360351111468e-08,1.32696134810612e-09,0.103516101511195,0.53550860559335,-0.0107763839363173,-0.00117290318850962
133,9.73837182717455e-09,6.63878746352446e-08,0.257957126456313,0.703928202635143,-0.00572581019994124,-0.0021933823919734
134,7.63904840019912e-10,1.76845437555249e-10,0.102999924181495,0.325712646264583,-0.00408063971086723,-0.0118929201253308
135,2.13840770539496e-09,2.36477713508871e-10,0.124887568084523,0.326539453014266,-0.01647804347486,-0.00257584507185327
136,4.51343042619288e-08,1.05385620439439e-09,0.299817772395909,0.638145146379247,-0.00217059240655841,-0.00704263001850272
137,2.43962339823364e-08,4.79185135532187e-09,0.104102954734117,0.182515157223679,-0.00180268017053817,-0.0175349536295177
138,2.83442967997012e-08,6.76072985194765e-09,0.638074109994341,0.297835801972542,-0.00289889357352271,-0.0013849340522092
139,6.46668950799232e-08,5.2473473085024e-09,0.680903688876424,0.618841136852279,-0.0019445169107585,-0.00729552593747352
140,4.21971582421093e-09,1.57234804143488e-09,0.523429616284557,0.349021594470833,-0.00105402244416745,-0.0158786242548545
141,7.34139948330234e-10,1.40249480888592e-08,0.724260058254004,0.512004333850928,-0.00565004684847575,-0.00198704749587808
142,8.2075383551797e-10,8.99695597861483e-10,0.262742988800164,0.198176255705766,-0.00251018719829206,-0.00208023847840704
143,9.71616627342947e-09,8.25128279141302e-10,0.210035104758572,0.409535255830269,-0.00386281422873628,-0.00139073501072319
144,1.77429637345255e-09,2.012737634513e-08,0.525791294174269,0.487610581715126,-0.00359184430041626,-0.0100410141552948
145,1.2125799975197e-09,1.10423433479784e-08,0.741997409053147,0.377484143013135,-0.00243130637543206,-0.00161108977235351
146,1.9920281958969e-08,3.95326752711319e-09,0.679701143549755,0.437032967596315,-0.0171029218937249,-0.00960773075415078
147,2.72560560753898e-09,7.58490720489715e-10,0.659239735361189,0.470510028582066,-0.00899808105313506,-0.00535446887959275
148,2.98205310452604e-09,1.12583382110144e-09,0.519184813066386,0.324807663518004,-0.0160663683112205,-0.00488446694411115
149,8.70227904325248e-10,3.44413944974543e-09,0.488769867282827,0.636113769526128,-0.00279949856949938,-0.00145070260334978
150,5.34781436472963e-09,2.10710292238234e-08,0.686709709244315,0.167028909164947,-0.00421824756374761,-0.00123832588966573
151,1.27910680961891e-08,9.89021300291314e-08,0.602336050907616,0.405121835728642,-0.00159517378490426,-0.00416477416199191
152,1.28047222730852e-08,3.54783613696464e-08,0.207383423566353,0.733419535879511,-0.00103188425750395,-0.00213491039407429
153,3.19489616490835e-09,2.04128526706713e-08,0.102775248116814,0.601144571858458,-0.00278596707255345,-0.00537561116823205
154,1.09290798152769e-10,3.05971583904013e-08,0.734746699035168,0.441655072430149,-0.00132871902759858,-0.00668750826786915
155,5.01190231924066e-08,7.94325759948143e-09,0.335033218271565,0.578357259812765,-0.00843276112582383,-0.0142855682397694
156,1.86614888896511e-10,6.55040773675381e-08,0.497027909872122,0.517371122946497,-0.00557076660771926,-0.00730886025468062
157,4.79829204093767e-10,1.82057379203008e-09,0.716227405145764,0.674085616855882,-0.00999618102330325,-0.0056327340560462
158,6.85093635619055e-10,4.34391883102705e-09,0.626349587528966,0.193923038139474,-0.00260838335274169,-0.0169528067558262
159,1.86017454141915e-08,7.30473881393387e-08,0.497449284396134,0.488751215243246,-0.00193588075600917,-0.00855661837786143
160,1.37595154621937e-08,1.87690366644691e-10,0.551050140394364,0.670970406313427,-0.0160458925649715,-0.00678702288392611
161,1.84819444255142e-08,2.2913654963883e-09,0.612154426216148,0.615143813053146,-0.00155367864568416,-0.00165739753209345
162,5.01017988726153e-08,7.71528388431551e-09,0.615678621991538,0.457913794089109,-0.00656754726278181,-0.00290646202724789
163,2.27692281066747e-08,1.03727764913529e-10,0.74551535070641,0.185961261601187,-0.00343512398134187,-0.00162715583640982
164,1.58312803532817e-09,2.5710037612265e-10,0.446547379705589,0.456687563913874,-0.00110172860926834,-0.00190523336800951
165,2.46390935426573e-08,1.64891666453885e-08,0.453513477300294,0.631255766772665,-0.0154802632566212,-0.00214881589755571
166,6.25723857584427e-10,5.15072726334962e-09,0.157068248302676,0.154842656478286,-0.00680759441156093,-0.00227015837460863
167,2.90898263838053e-08,7.74001248692787e-08,0.53620696697617,0.66995265368605,-0.010788908760085,-0.00238976009750117
168,8.67448758668303e-08,2.25535117088905e-10,0.311963760794606,0.19767935423879,-0.0137046542267114,-0.00191743814585601
169,1.02154065084317e-09,5.99527842761603e-08,0.498046570539009,0.408133043057751,-0.00894079686280845,-0.0143020187163512
170,2.22070312640819e-09,1.18852732509305e-10,0.525862520793453,0.531744349596556,-0.00417882396255111,-0.00138973754957421
171,1.5079292176136e-08,1.19902942401848e-10,0.583254390745424,0.521648634050507,-0.00516045865607172,-0.0042698859141889
172,2.58836570914e-08,4.64664902923537e-10,0.690652030427009,0.205847443407401,-0.00242559210328485,-0.00318623472020242
173,8.39853153385809e-09,1.65636587637883e-08,0.217704949318431,0.221516689728014,-0.00922255047993176,-0.00364148234623821
174,6.22757423917359e-10,2.76938419440435e-10,0.131777855276596,0.398513287468813,-0.00434155036331459,-0.00336531164867916
175,1.51379620397322e-08,8.94311433513546e-10,0.482026464259252,0.745099986495916,-0.0134486301817534,-0.016789013210473
176,2.66213362330563e-08,3.41164907010182e-09,0.309047615819145,0.292355818185024,-0.00781275434732608,-0.00169707042447221
177,5.39593554476881e-10,4.24594372062666e-09,0.313704974984285,0.472359173407313,-0.0184227248098251,-0.0137946682460875
178,1.71977244787518e-10,1.52591333058004e-08,0.181859711906873,0.526615450810641,-0.00774125308228224,-0.014973304378525
179,8.68009080202818e-09,5.91923614658301e-09,0.465401217900217,0.49054088575067,-0.00893969063107775,-0.00240131340724073
180,2.43918333983196e-08,3.13655338044735e-10,0.719472128606867,0.45819431503769,-0.0150095730538722,-0.0055791046365948
181,7.48350062450439e-08,1.47009986261321e-10,0.489109872991685,0.477267731563188,-0.00348350896999497,-0.00158544919553871
182,1.63784710109026e-10,6.53619134398523e-09,0.672860980289988,0.298949513037223,-0.00204774612776744,-0.00861462073769639
183,2.76579129361246e-09,3.19894055925278e-08,0.131818386376835,0.275128220336046,-0.00427227295993103,-0.0199829257828552
184,5.49026730886385e-09,1.73032278945846e-08,0.708491333329584,0.701949724531733,-0.00126816986616858,-0.00425646105375845
185,3.92901555284989e-10,3.96661073750915e-08,0.733389516093303,0.632866944710258,-0.00956368477810221,-0.00453752266410483
186,1.04745979867619e-10,5.74553574489263e-08,0.730759948841296,0.234465417289175,-0.0118377305072967,-0.00125703127264745
187,1.52103170494116e-09,4.31640175826841e-09,0.424024210451171,0.384316685551312,-0.00781686982924213,-0.00260372106460131
188,3.79272739542364e-10,2.67535376981759e-10,0.342799118126277,0.67310349236941,-0.00688076892079347,-0.0011617042040736
189,3.65127294960647e-08,6.65930426785123e-09,0.604740390460938,0.10570367493201,-0.014098350256927,-0.00102742596819462
190,4.53678154695646e-08,2.19603497391387e-08,0.71439132897649,0.428314811096061,-0.0028687913990298,-0.00370262264953569
191,8.56549301009955e-10,2.0122006331589e-09,0.556293273123447,0.460550535761286,-0.00175445739890531,-0.00107564942115094
192,8.96281170349571e-10,3.77900463288724e-08,0.464246747514699,0.532847616844811,-0.00747455874955484,-0.0018610463774707
193,2.28624072021002e-08,3.69369682547209e-09,0.21759266902227,0.630290523648728,-0.00331558453948675,-0.00246480136702829
194,6.77925264637897e-09,6.28073750276046e-09,0.5188071837998,0.659879850700963,-0.00299313047976355,-0.00109360886920059
195,2.15389208266538e-09,2.51847197595124e-08,0.527296010835562,0.505324168968946,-0.00138601434385326,-0.00411101072222798
196,3.55648831141853e-09,3.80887385282132e-09,0.169740609044675,0.591898096934892,-0.00497070728220007,-0.00675269746299493
197,1.56362755270337e-10,3.54575756466939e-09,0.576047313236632,0.331313347548712,-0.0103850147162524,-0.00593806303505208
198,1.78608683291655e-10,7.28391564377466e-09,0.646530785772484,0.132890329137445,-0.00998839306389613,-0.0018084176375936
199,1.16922607769092e-10,1.53804998397897e-10,0.666105404996779,0.463579761318397,-0.00404850470156024,-0.00646646009040109
200,4.83406978282206e-09,8.81530590643677e-09,0.107784340472426,0.655839848378673,-0.00101051063782394,-0.00151218261981892
201,2.11043498426679e-09,1.11599517889538e-10,0.239741376251914,0.451022370334249,-0.00281206278824467,-0.00476744043153902
202,2.25332444792145e-08,2.48650022301751e-08,0.356555030308664,0.674835993768647,-0.00299876116953232,-0.0153249780477909
203,5.95512360893755e-08,3.26169633865003e-08,0.2720388008398,0.387226727441885,-0.00230036503320307,-0.00288823211272082
204,1.25015323598663e-10,3.47967374311727e-10,0.567753946396988,0.332545660983305,-0.00245307366986606,-0.00175845864173999
205,3.28754445849421e-09,2.05857388427857e-09,0.542667344980873,0.129308373120148,-0.00666969112104874,-0.00230657892773814
206,2.43150053343358e-08,2.02936018820999e-08,0.705486175511032,0.133938447362743,-0.00674560972289953,-0.00213180710710587
207,9.77814451919971e-08,5.53676800997238e-09,0.351010527892504,0.135377829067875,-0.00931492781121599,-0.00865979174470891
208,1.66940548202281e-09,1.17841639777662e-08,0.20445241171401,0.735711948818062,-0.00533258640517263,-0.00204289914461635
209,8.85528039711324e-09,1.37662432875983e-09,0.602809164766222,0.620292429614347,-0.0123220371053819,-0.00113891058708836
210,3.83325304149939e-10,2.13186413707409e-09,0.244147816102486,0.104719536111224,-0.00169074405804666,-0.00545048953352122
211,5.17375932531541e-08,2.33140311513527e-09,0.380913681723177,0.176137194095645,-0.00141837345111598,-0.00748639255709099
212,3.26628493561614e-10,5.15859950926551e-08,0.156053597538266,0.424229023151565,-0.00257595615197939,-0.00889929065045872
213,4.80665741478465e-10,2.09049579409077e-10,0.227765958535019,0.609314929007087,-0.00635081985538411,-0.00147937501947371
214,9.41904305930049e-08,6.57958625213732e-09,0.215351610863581,0.411940133397002,-0.00148145333248955,-0.00137923403089541
215,6.7273872663979e-09,2.56009874274136e-09,0.552798361016903,0.216406134096906,-0.00583269386055213,-0.0147215478184854
216,2.68052942764419e-08,2.56148106332198e-08,0.665196439134888,0.30480074272491,-0.00331236086841998,-0.00395743897954794
217,3.24015001987633e-09,1.12719133797648e-10,0.545838087284938,0.678139192098752,-0.00744641277626317,-0.0138131355791451
218,4.39378172654213e-09,1.31503882422195e-08,0.197349970473442,0.507760870596394,-0.00289503978349847,-0.00834907501642632
219,6.56431477281241e-08,9.61376344634789e-08,0.409085724968463,0.382271399651654,-0.00164002611608671,-0.0151024952577852
220,1.86182335184886e-08,4.31859735214436e-09,0.701233574957587,0.399174559372477,-0.00634323398103848,-0.0114343503816425
221,3.66002327008396e-09,1.73230643995065e-10,0.626142475218512,0.252141001727432,-0.0118186790944284,-0.019194695717951
222,4.72830077447158e-10,3.36047677403934e-09,0.441686331236269,0.601400910050143,-0.0197337178091153,-0.0013232373872907
223,9.47403943323926e-10,7.45076635353326e-10,0.234025270864368,0.402885719272308,-0.00370411537791564,-0.0056825482537318
224,2.51158664341851e-10,8.7932043551064e-10,0.430182385945227,0.165266864700243,-0.00742843863610775,-0.0105428339182072
225,7.37781265899463e-09,1.12124854333167e-10,0.234247224777937,0.690911906189285,-0.00812330104552839,-0.00120709804910073
226,6.37809372053869e-08,4.17740404484225e-10,0.584555104526226,0.440439762792084,-0.0159128312679708,-0.0143860109070157
227,1.60624564760459e-09,4.4615766829652e-09,0.419274908199441,0.643208313698415,-0.00560681072479659,-0.0054521335368852
228,6.24703356672868e-09,2.34683911541697e-08,0.288753919955343,0.738400239439216,-0.0150671948847638,-0.00117234925842743
229,6.42502588125538e-09,9.18301110561178e-10,0.628666406299453,0.457610406435561,-0.00266090827586882,-0.0141294031193187
230,5.13077035660206e-09,1.057035077992e-10,0.28410772967618,0.744470448605716,-0.00507418842763246,-0.0139215615270195
231,1.85253233345921e-09,4.31233754908441e-10,0.433856643422041,0.178373487165663,-0.00331108809904333,-0.00559329847055151
232,1.52211778513397e-10,3.15352146056516e-09,0.333797719585709,0.292224585590884,-0.00936973793268742,-0.00316059410742711
